image_path,class_name,label,source,generator
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00060.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00061.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00062.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00063.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00064.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00065.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00066.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00067.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00068.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00069.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00070.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00071.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00072.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00073.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00074.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00075.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00076.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00077.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00078.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00079.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00080.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00081.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00082.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00083.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00084.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00085.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00086.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00087.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00088.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00089.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00090.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00091.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00092.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00093.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00094.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00095.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00096.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00097.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00098.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00099.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00100.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00101.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00102.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00103.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00104.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00105.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00106.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00107.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00108.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00109.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00110.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00111.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00112.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00113.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00114.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00115.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00116.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00117.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00118.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00119.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00120.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00121.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00122.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00123.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00124.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00125.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00126.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00127.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00128.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00129.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00130.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00131.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00132.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00133.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00134.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00135.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00136.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00137.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00138.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00139.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00140.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00141.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00142.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00143.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00144.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00145.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00146.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00147.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00148.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00149.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00150.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00151.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00152.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00153.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00154.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00155.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00156.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00157.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00158.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00159.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00160.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00161.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00162.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00163.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00164.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00165.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00166.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00167.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00168.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00169.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00170.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00171.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00172.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00173.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00174.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00175.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00176.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00177.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00178.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00179.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00180.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00181.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00182.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00183.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00184.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00185.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00186.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00187.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00188.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00189.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00190.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00191.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00192.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00193.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00194.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00195.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00196.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00197.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00198.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00199.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00200.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00201.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00202.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00203.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00204.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00205.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00206.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00207.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00208.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00209.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00210.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00211.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00212.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00213.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00214.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00215.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00216.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00217.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00218.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00219.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00220.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00221.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00222.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00223.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00224.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00225.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00226.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00227.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00228.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00229.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00230.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00231.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00232.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00233.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00234.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00235.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00236.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00237.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00238.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00239.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00240.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00241.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00242.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00243.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00244.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00245.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00246.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00247.png,COVID,0,stage1_synthesis,DCGAN
data/processed/synthetic_dcgan/COVID/images/dcgan_COVID_00248.png,COVID,0,stage1_synthesis,DCGAN
